id,price_doc
32328,8203203.939538015
32329,5422301.392466932
32330,5438889.816765746
32331,5998057.201491345
32332,7756891.668830002
32333,7790478.953670783
32334,4779507.635585558
32335,7867039.360191055
32336,8132295.486525522
32337,5732140.808068471
32338,4899851.46254658
32339,7711129.706142676
32340,6930336.062316902
32341,6330422.897819029
32342,5454324.936737638
32343,5623011.202656329
32344,4249601.678686049
32345,5385980.6837938335
32346,5618905.324618306
32347,5046690.161237617
32348,6430000.015712898
32349,6352888.216094031
32350,12590045.37284509
32351,7282374.473284027
32352,10104599.570162693
32353,5935316.0841652155
32354,6319205.551341241
32355,6029240.916233729
32356,5682467.191349315
32357,7411020.067562054
32358,5918232.56013451
32359,18561313.292590093
32360,5155388.901639827
32361,7399741.30569547
32362,9029672.91392563
32363,6765769.473405222
32364,5467116.6679421365
32365,7170543.354965925
32366,7346339.276410663
32367,3750771.915642186
32368,5514464.642177927
32369,7811113.277014302
32370,3573305.02614381
32371,7273230.569168191
32372,9717358.00018362
32373,9773867.669952415
32374,15613770.896062432
32375,5200760.163708558
32376,5956035.730558462
32377,6705730.429349122
32378,6094797.461955339
32379,4805815.167801876
32380,9293254.572142154
32381,4163270.0559680667
32382,11971638.930654485
32383,12113838.382573955
32384,4862291.246554036
32385,5787792.889162878
32386,9265063.723666197
32387,4006208.201753608
32388,4747104.302002428
32389,9960395.980543785
32390,4801638.924670149
32391,6995677.372098754
32392,6488000.282227226
32393,7744133.009119036
32394,4842473.483108932
32395,4899650.029558919
32396,4403956.891355375
32397,7022661.356982067
32398,5378045.82709639
32399,8407922.286288915
32400,5278154.958657404
32401,7712731.401120836
32402,3739724.4871925423
32403,10936607.041699924
32404,5703544.4978631195
32405,16216715.046784325
32406,5650836.994568878
32407,7049335.897202549
32408,4379868.905973667
32409,17321077.80564423
32410,5807577.651374992
32411,7840439.569978181
32412,9439778.752179034
32413,11335963.209345572
32414,12462290.810679499
32415,4898781.313739965
32416,12250085.280157711
32417,7755065.0593547225
32418,5805940.120037322
32419,5725520.205348667
32420,7844693.685938411
32421,1912616.452155014
32422,4195929.7654759055
32423,5115399.885695765
32424,6192074.410520466
32425,4064927.1300472226
32426,9424848.443600181
32427,11017816.601758711
32428,6954562.353063524
32429,8892584.565966738
32430,3444454.65060133
32431,8096029.925899699
32432,12483393.751651563
32433,3348374.1934287753
32434,10837363.94320976
32435,6398826.906280678
32436,8814538.89851958
32437,9031062.37507039
32438,7014459.396436781
32439,4544741.549353504
32440,7140312.207698478
32441,3255839.9813189367
32442,10931793.421116978
32443,5338650.794610466
32444,5028837.068304846
32445,7609671.388576981
32446,10376109.622751141
32447,7980059.534630345
32448,5687551.382498795
32449,11336463.8151329
32450,7098381.849384165
32451,8604194.080728708
32452,6065659.492856023
32453,6427513.022987831
32454,4670998.0746842995
32455,7402605.812419964
32456,5943106.99347279
32457,5412557.667370472
32458,7533978.414433761
32459,9282345.222461984
32460,5005254.85038478
32461,12555498.451955419
32462,7529272.7655840535
32463,4516686.619428512
32464,10688832.310159285
32465,4165074.4250550205
32466,7560179.671136647
32467,5302128.173923617
32468,7405293.8968012845
32469,6538910.838221025
32470,10487304.355318798
32471,18448080.39156434
32472,6326035.990691734
32473,5463860.058290102
32474,4778016.014699094
32475,13301659.171898074
32476,5992457.121202498
32477,3678012.984711703
32478,6873928.517464908
32479,4284748.592407713
32480,10904281.363849357
32481,5539186.86700554
32482,4615716.553233017
32483,9280218.202215824
32484,13506518.972940244
32485,14209333.342003148
32486,6577453.162456678
32487,6297575.93165
32488,12570660.991838802
32489,13616265.639556553
32490,5457866.682428646
32491,7379319.407763241
32492,9816949.854061551
32493,7843453.496497074
32494,5873271.471718905
32495,5524376.167979916
32496,5334359.367902182
32497,6718936.802041618
32498,12179115.9319151
32499,10527497.921401713
32500,4163385.6090873373
32501,8547422.213353703
32502,7134538.008895333
32503,4875253.097512785
32504,4142265.281668569
32505,8095744.334094958
32506,6351399.717352137
32507,3453278.837975749
32508,6355736.750446286
32509,4253046.722957887
32510,11092906.449603159
32511,4423279.380117944
32512,5235747.227131624
32513,5130252.360786302
32514,6566568.520314589
32515,7118390.280764608
32516,6432973.213428999
32517,9631183.937537516
32518,4537603.009609326
32519,4069374.3030825807
32520,2217187.38951699
32521,6231778.511566531
32522,5856573.260944225
32523,7008957.453768946
32524,6717422.243766757
32525,5822408.186141321
32526,8484257.951557081
32527,6884259.806332596
32528,4880476.11542712
32529,6094291.3952220455
32530,5923229.13887503
32531,5977539.979743785
32532,14351013.552015964
32533,5819340.27158249
32534,3926308.3262011786
32535,5486006.474846338
32536,11193059.14039842
32537,6286783.664618457
32538,8795271.460142374
32539,5370836.200334527
32540,7083871.217265261
32541,10756227.481836196
32542,5736614.331825247
32543,5986927.444647264
32544,4924717.518685091
32545,4813599.232972225
32546,11094939.768699944
32547,6230573.524060365
32548,4062492.4826084804
32549,3462452.5165215787
32550,6355361.4873916395
32551,4951934.739673998
32552,6375997.6030444605
32553,6048054.639439998
32554,8551222.830934364
32555,9805326.552453402
32556,7971357.319690615
32557,3784344.655275912
32558,6701234.090815478
32559,6500251.75048676
32560,6169648.210192131
32561,5204686.547707298
32562,10745155.00591049
32563,6261258.875141542
32564,4984094.479745936
32565,7819150.81756284
32566,4388419.915436028
32567,4776528.40326805
32568,9586122.868914083
32569,7691220.936229691
32570,5395704.654856255
32571,5806255.89854365
32572,6468900.2252574675
32573,8535288.390599575
32574,6638173.924233427
32575,5900825.182702405
32576,6703459.4986852305
32577,4538691.0436931215
32578,6047167.369314872
32579,7951972.047134021
32580,5599787.468817603
32581,4339428.251833868
32582,6940736.568153837
32583,7620230.5845678095
32584,4589518.535445587
32585,4654733.3868244635
32586,5611415.928811455
32587,5452958.527301822
32588,6313536.259695461
32589,2790468.7603262207
32590,9372858.53263678
32591,7665167.734839221
32592,4269210.602607604
32593,3565537.4895117767
32594,4166748.717125958
32595,6397072.829576179
32596,9631288.441007001
32597,6755909.746723466
32598,9526230.63168946
32599,5695397.2369498825
32600,7200166.743366668
32601,5242562.3319601305
32602,6483855.443549203
32603,6287552.4073592285
32604,4333808.45536009
32605,5253052.1925500715
32606,5508920.9748295825
32607,7232563.507539424
32608,7712198.231997734
32609,6988090.204369171
32610,6665305.1437757695
32611,6253250.195759416
32612,3762255.573565895
32613,5163994.601922726
32614,10262797.876530541
32615,3991316.3113356773
32616,6557499.274761791
32617,7220421.4264576
32618,5496952.87818237
32619,4356464.487445006
32620,6592187.244921502
32621,6288601.889431735
32622,15096554.09505722
32623,9924034.564859
32624,13124507.365582854
32625,8586926.594933277
32626,7522224.7130176425
32627,7360211.379065576
32628,6084139.416154364
32629,11157398.984942097
32630,5517334.556603281
32631,5521234.537659878
32632,6149995.330696747
32633,6428914.623837747
32634,5959093.506665429
32635,9105109.376255125
32636,4169022.554523489
32637,7562311.592694916
32638,6599435.98984367
32639,6778490.389874093
32640,5188123.720834293
32641,5864022.834627919
32642,6182967.009792846
32643,12035986.926031865
32644,6085166.302414807
32645,5607660.512711117
32646,6962837.205236279
32647,13309463.514046418
32648,5628798.464283742
32649,6836598.522879399
32650,8521708.840866717
32651,2205548.866660363
32652,10386179.91120533
32653,10287921.13596029
32654,5280239.480992689
32655,11947217.938678125
32656,4174210.7679658104
32657,5589324.314634509
32658,7473283.155530682
32659,3446167.9502436435
32660,5612988.095702539
32661,6188373.530861884
32662,12966964.787411533
32663,8788995.795180175
32664,8911688.902437648
32665,12605264.232844248
32666,6900479.293247536
32667,5833087.584559511
32668,5971795.69639686
32669,11343734.653491482
32670,6501768.75258783
32671,5458443.564965547
32672,3696325.9737549406
32673,8527602.021470385
32674,5404154.940014219
32675,4694165.809035461
32676,6242628.698177468
32677,4409660.506931831
32678,8630073.064960957
32679,4548064.42304576
32680,17197330.52073395
32681,7889981.915362611
32682,5607074.62039322
32683,10742123.928952225
32684,6756897.620704159
32685,5431235.7626055125
32686,6036920.788637901
32687,5103142.75974187
32688,6898711.00996428
32689,5827395.416766541
32690,7248753.235425042
32691,7722341.055359452
32692,11956159.619073194
32693,6922775.121057112
32694,6252213.950227552
32695,8881822.596915828
32696,3816373.0754507836
32697,6693680.975780764
32698,5455748.69863791
32699,5330524.236422334
32700,7671957.685513644
32701,10261329.173324026
32702,14177956.756311288
32703,8834923.835333057
32704,11381335.967883665
32705,8587770.14394117
32706,4702126.10697093
32707,7882374.802650696
32708,5573597.290737588
32709,5414048.617221383
32710,9783909.050082482
32711,5993232.937902374
32712,7559122.198336714
32713,5053958.895685388
32714,7866139.157798372
32715,4195190.499070879
32716,4285557.757779684
32717,6951763.964226659
32718,8236141.776792695
32719,5725721.9138968205
32720,4421953.203293504
32721,13051237.936248982
32722,6373516.722677036
32723,4587994.889800774
32724,8272797.147221258
32725,17349871.691688772
32726,4493193.111418378
32727,4573009.292018177
32728,9583462.862743806
32729,5341368.277312472
32730,8446641.197223779
32731,5152967.440195747
32732,5486724.83463116
32733,6585930.920225306
32734,4695052.546609011
32735,5916941.778939712
32736,4197629.461216014
32737,4887186.454309978
32738,7231095.740138709
32739,22766982.6788081
32740,5032604.251220746
32741,6253250.685591162
32742,11197524.282521311
32743,7123478.311612971
32744,10972930.38564913
32745,5824274.994579446
32746,9709422.199991267
32747,6426910.338377273
32748,4098149.878623198
32749,3696121.0900515653
32750,9033464.196337787
32751,6588807.612297075
32752,24290894.673882946
32753,5751041.642418834
32754,7004425.513194788
32755,6195757.730955005
32756,6656912.893059897
32757,12295406.126084909
32758,5545269.930708786
32759,5066825.946211149
32760,5605826.748187129
32761,5162133.698230486
32762,7070175.849755225
32763,5684898.575908328
32764,5452350.114050534
32765,5148045.6416408
32766,6309528.257473907
32767,5792586.5380078945
32768,5408774.55071589
32769,6655365.808635107
32770,6250987.085976432
32771,11555050.9946618
32772,13002154.16723406
32773,5548774.172816111
32774,7362361.899029592
32775,5565319.2339911135
32776,4954673.2358722845
32777,4580911.501125489
32778,5234409.880191028
32779,4250195.688148653
32780,6493088.062434563
32781,7322312.131651863
32782,5855999.760864481
32783,8038033.6911988
32784,8825117.897859495
32785,5378321.741132182
32786,4812042.373286351
32787,9580360.74422296
32788,4610510.800246956
32789,4882246.569328139
32790,4665969.554325804
32791,5608543.7621118855
32792,5136582.624280488
32793,14032617.39573012
32794,1893170.8616512902
32795,4916163.590335183
32796,6236031.673307879
32797,5993744.70019748
32798,5608990.788517477
32799,11314448.690485809
32800,4018728.639905125
32801,5619557.714807123
32802,7263960.869376015
32803,4273482.885214591
32804,9970027.835956898
32805,9451775.62066929
32806,5314484.707960678
32807,4745543.878963235
32808,5295554.301659895
32809,8015520.939802175
32810,5332919.318164794
32811,7866553.792390984
32812,4754435.339771578
32813,6267370.187323826
32814,3821010.881712535
32815,4679706.900396641
32816,3965012.36553075
32817,5582082.688622709
32818,8012700.299959643
32819,3278325.3773776637
32820,5178427.256963378
32821,8129322.305032464
32822,5596118.249515645
32823,8041120.547549915
32824,5325933.112670375
32825,5541012.5687516965
32826,9214387.1115157
32827,7903161.528609723
32828,5895503.426926265
32829,5743495.621381428
32830,5030323.666738136
32831,5825007.834184743
32832,3705114.8215587987
32833,11492286.610326119
32834,9341224.995269096
32835,6172872.556216992
32836,5359627.183070963
32837,5307631.7531202985
32838,4571223.744905474
32839,16553317.724671513
32840,6038243.418730645
32841,5131053.66336141
32842,6831669.245756721
32843,3680076.826604321
32844,5420776.553924729
32845,7318452.734518596
32846,10256582.61601597
32847,3646806.741476916
32848,10030322.547353864
32849,3932492.830553183
32850,6927177.483533388
32851,9059316.915708892
32852,4039127.165760478
32853,4402222.3545724545
32854,7869760.738533275
32855,9216060.532385862
32856,4539559.844518479
32857,6942230.503749549
32858,3500984.8147718105
32859,5959441.844542723
32860,6910117.198587669
32861,5223291.270894222
32862,5981609.38002022
32863,6296558.573030132
32864,7520152.406737277
32865,8153421.316962292
32866,3421787.482648325
32867,4340100.412211405
32868,9400457.854125738
32869,6228763.617928565
32870,5045084.644370504
32871,4703161.865173231
32872,8637688.480781378
32873,4495355.364629128
32874,4669190.558215462
32875,7120626.139320061
32876,6703152.545938059
32877,8405713.424121488
32878,10582794.15121677
32879,4041308.5290771415
32880,7133677.261272412
32881,7331773.199698221
32882,7014111.227732239
32883,4652079.5519486945
32884,6395626.450719858
32885,4524646.554929262
32886,4600085.234491721
32887,4995627.444514211
32888,7940136.051869905
32889,3819946.9848708864
32890,5086162.523542925
32891,6357102.44924322
32892,4890763.898759287
32893,9457117.270981785
32894,5124244.4017616585
32895,9068802.673876401
32896,5921997.124290019
32897,3447076.540991256
32898,11019266.444935564
32899,8719937.882622581
32900,5493545.949012655
32901,6447205.338046078
32902,7245805.898384599
32903,6604682.378442181
32904,10328358.188745897
32905,6425116.354176909
32906,6866857.015559414
32907,4768429.8753683455
32908,7387103.455912077
32909,3076355.846026777
32910,7445161.066935647
32911,9192181.659623673
32912,6564185.850305565
32913,6489857.4667437095
32914,4393734.945305403
32915,7610240.7134336755
32916,9811781.44561169
32917,6100298.482348815
32918,9237206.936063735
32919,12035729.415439144
32920,4991036.7231817935
32921,4446499.273291813
32922,4623677.351461619
32923,5730422.9501888715
32924,3195990.159690425
32925,4392463.314799251
32926,3837277.4546307903
32927,9034029.47608141
32928,8583528.830399768
32929,9387180.766994603
32930,5163652.911584592
32931,6798237.496854592
32932,5419760.003707722
32933,5418252.972290361
32934,4309385.461913895
32935,9970836.502101678
32936,4565195.116621728
32937,4368272.777437181
32938,7059763.060665697
32939,4746164.336064521
32940,8021000.755001677
32941,9814622.988756038
32942,6900506.4097100645
32943,4947377.342415898
32944,5227307.528873939
32945,4934728.095649786
32946,7293445.614032343
32947,6128095.606470203
32948,12172171.203633994
32949,5770458.362757996
32950,4918475.894285623
32951,7735912.429668358
32952,8505140.184250351
32953,6847638.210972597
32954,7273998.973761094
32955,9380607.936593426
32956,5388261.10983071
32957,8535080.144721061
32958,10182755.69096578
32959,11588761.499057181
32960,6924569.593007594
32961,9861394.921983913
32962,4764752.625580954
32963,9334528.637469973
32964,5183973.81575535
32965,8825027.08580909
32966,6867881.353264
32967,6604100.476353102
32968,5952539.853422016
32969,6133169.223851588
32970,5580948.040057061
32971,5886592.2116308715
32972,5624130.464780062
32973,5666454.304339338
32974,6836651.119234614
32975,6113491.197368673
32976,6415839.823153863
32977,4749658.672561472
32978,6329716.529126601
32979,5403405.678714167
32980,4350989.594344797
32981,5484500.086040633
32982,5565542.088369004
32983,6997910.385616519
32984,4849376.123404341
32985,4451196.220805421
32986,6612983.608382365
32987,8201271.72842135
32988,6124820.478643237
32989,3760710.270140052
32990,8252424.707517928
32991,3506112.311448058
32992,6160883.568847867
32993,4465459.674600251
32994,3611421.5248686033
32995,7241937.597804814
32996,7387792.166358659
32997,8115602.820679103
32998,20531616.208119854
32999,3970719.783892183
33000,5276285.37556155
33001,5848602.163887013
33002,5526113.083802475
33003,4646471.73171075
33004,6416315.270325965
33005,8819649.095080562
33006,11714358.24127061
33007,5201070.936218179
33008,4494182.739084814
33009,7696540.556962404
33010,5262307.973750958
33011,4661127.440677604
33012,4995881.07657228
33013,3706459.5138144074
33014,5325024.6789596835
33015,5090230.935831785
33016,4924070.877812112
33017,4756463.034896403
33018,5472249.682194056
33019,6211758.785098199
33020,5468982.741129717
33021,6994849.273428926
33022,6517796.052083388
33023,8294764.575353623
33024,12219871.88831954
33025,4573561.89143545
33026,5480442.4992941525
33027,4056219.073330201
33028,6178956.123150077
33029,6607021.925773151
33030,7748327.049065463
33031,4525473.143156363
33032,8011230.543020776
33033,7988422.975952478
33034,4136657.74999198
33035,6511256.909162583
33036,5340526.938438803
33037,8840752.169395626
33038,6626061.735014152
33039,8065497.7286463585
33040,11717378.822167736
33041,3726288.241338116
33042,8837280.29904214
33043,7087931.68672802
33044,5805094.331982266
33045,11297735.833940826
33046,6160843.6969962455
33047,9340658.407894652
33048,8702446.529659072
33049,19364395.901046585
33050,8281542.338709718
33051,6275117.390434781
33052,9756688.148793282
33053,7512673.949349703
33054,4083157.78596617
33055,10163550.967408381
33056,5217077.967508332
33057,7300808.053480413
33058,5297264.117809985
33059,9079718.99872978
33060,4736301.3508223165
33061,4772314.374279251
33062,6681504.105866552
33063,6057596.564412205
33064,5403702.9509721305
33065,6103046.4287297
33066,8381930.340326681
33067,5103041.42215107
33068,7443102.04587846
33069,13252552.07617997
33070,8706124.677014899
33071,10466900.954406336
33072,5197744.663410228
33073,3566535.9254642352
33074,13895685.338045008
33075,5269060.120736858
33076,7125760.145434893
33077,7369043.087090533
33078,4792742.074985668
33079,8889634.675078887
33080,7803516.074854888
33081,16281394.911296703
33082,8601730.516916858
33083,7223385.292188466
33084,5262955.921382107
33085,10446395.083748464
33086,10542301.958997546
33087,4378668.92762238
33088,3978182.4539876217
33089,9102308.777640762
33090,7966266.945651423
33091,4963086.046014165
33092,5179422.092631668
33093,17733839.88802901
33094,4911962.608397337
33095,3799784.763002746
33096,8028940.273083615
33097,5639339.975145237
33098,6028510.18957445
33099,5635120.464341568
33100,5690578.369160822
33101,5726961.544857707
33102,5335899.2935341
33103,2306071.172402641
33104,4238229.297070996
33105,9124301.282462753
33106,4699822.5653601345
33107,3906835.0774501823
33108,11235973.647717593
33109,6543735.380717852
33110,5487214.356441455
33111,5507200.862022626
33112,4695351.684905095
33113,6724653.726301462
33114,4559997.731749032
33115,8137995.216441879
33116,5674517.7457396835
33117,4902913.512462224
33118,12792922.725263044
33119,10641466.412964683
33120,2979782.8517285436
33121,6437130.832623614
33122,5114390.932597686
33123,40832185.284823574
33124,3222139.529549809
33125,7242121.918094326
33126,5414018.602064253
33127,6621852.427084124
33128,5636401.870074919
33129,13373192.381384842
33130,7983666.4079385605
33131,8691670.716544267
33132,4550654.637062347
33133,32768601.534486122
33134,7550220.837878838
33135,8126641.330839276
33136,7426884.433551327
33137,4271190.591768148
33138,10732842.93602181
33139,7527927.257421045
33140,6129051.165018548
33141,8265999.155358617
33142,8233882.698516855
33143,3475520.169311187
33144,4445874.165328087
33145,6471678.043491894
33146,6531911.917515377
33147,3351105.4407260865
33148,4642829.969684355
33149,16587576.613431904
33150,4906882.917422
33151,6449744.417057027
33152,16232991.593145378
33153,6564564.809022011
33154,6989306.118925658
33155,11513117.576559246
33156,7851552.339451849
33157,5841400.011159979
33158,11696188.07736317
33159,4301664.898038193
33160,4312251.003217359
33161,5909374.9698001
33162,7800320.185951956
33163,5635781.649427671
33164,5323036.124761898
33165,7047563.421368279
33166,5339861.969376398
33167,5014221.553997254
33168,7221396.640355114
33169,4387472.401416947
33170,5678585.80451156
33171,8526418.433743471
33172,9676409.42232665
33173,4144250.5025045294
33174,6166071.611342499
33175,3784404.351567688
33176,4921847.330898428
33177,6085590.513547672
33178,6626411.119912561
33179,10594825.239472436
33180,5666908.306685379
33181,5169069.592118121
33182,5016399.412665121
33183,4727516.098573996
33184,5147491.24793549
33185,7748834.988287416
33186,4575771.94463799
33187,5496010.519495497
33188,6580826.755723207
33189,8432961.535170566
33190,5554862.798981382
33191,10980429.887408737
33192,9489917.242529176
33193,7038906.2305615675
33194,4714803.820185529
33195,6991978.049234229
33196,5174309.29274226
33197,5233662.730385834
33198,4995352.642096987
33199,7639975.76035613
33200,4100995.432485618
33201,6184888.433276658
33202,9075369.968267214
33203,7780977.652694314
33204,5936122.515332542
33205,7094643.596989142
33206,5835561.631328311
33207,10563265.265574142
33208,9225967.551739823
33209,6173110.741578337
33210,2793669.062025537
33211,5674505.287526697
33212,5173503.795127619
33213,4731047.870585089
33214,7732544.3990582675
33215,4692557.629501679
33216,4021673.192332223
33217,4739531.246471465
33218,4914126.896284912
33219,3826796.799934453
33220,7010529.900044674
33221,5445672.2590631945
33222,4840660.568870428
33223,1981136.8699687473
33224,12546951.637367008
33225,7347555.623583838
33226,5077090.060898971
33227,3610813.2842654157
33228,4121941.7156456974
33229,6340861.157478533
33230,6429717.474329073
33231,7557014.8219190175
33232,7972198.838195701
33233,9224120.185526371
33234,14357359.5365084
33235,6156530.750107966
33236,7585639.261588085
33237,13025770.81107498
33238,8522776.945674278
33239,5688000.185725311
33240,6132181.140326522
33241,5798514.105620576
33242,4739128.154603661
33243,4312162.820521429
33244,11333859.393878475
33245,6984989.064001678
33246,6222784.346405676
33247,4116783.252377202
33248,9452823.346742276
33249,17064614.37138196
33250,12440388.521453101
33251,7696264.597612428
33252,10427395.227609787
33253,6141039.400182508
33254,5040259.233765988
33255,8337139.122720082
33256,8805390.689565033
33257,4955274.979597406
33258,20351985.1075829
33259,5525846.6574840555
33260,5093099.203758617
33261,7081742.011635162
33262,6997049.508970332
33263,6214699.689060872
33264,9163984.617847592
33265,9537530.61252569
33266,6241553.293685512
33267,6929527.633212468
33268,5184453.109623848
33269,10155410.636343881
33270,2984103.7656555166
33271,5218358.801049765
33272,5153816.037630031
33273,8185156.656792952
33274,7007481.437753759
33275,7449228.020060355
33276,13901459.312800601
33277,7894944.172297513
33278,4204123.077560016
33279,6637322.5323647205
33280,5900171.715361429
33281,6228912.650783347
33282,6764464.563488773
33283,5961879.85641318
33284,6212397.650810951
33285,11847341.440213673
33286,5027540.676082544
33287,3974979.6934807803
33288,11319464.227235563
33289,5043628.97155834
33290,7293765.253510306
33291,5532267.536298091
33292,7706791.870143268
33293,6137185.561819881
33294,5327235.810543774
33295,3988368.4778354545
33296,4213358.857222716
33297,7220064.850291283
33298,8330557.098923424
33299,14145636.475054294
33300,3772711.405370054
33301,7579003.799621712
33302,4403800.259179907
33303,9515368.097230773
33304,11315729.325306978
33305,5752979.786236645
33306,5999512.37369935
33307,8489265.181305518
33308,6153074.696905409
33309,5621581.9880510885
33310,13226415.331796432
33311,5545210.454103563
33312,4585983.200283384
33313,4944423.359568644
33314,7890803.67643955
33315,9100983.080971848
33316,6902366.62674805
33317,7964202.591948338
33318,6698497.782133305
33319,5989826.280951891
33320,9474435.051512565
33321,5460746.634731945
33322,4441681.236096494
33323,7972799.6055882
33324,11524237.630684089
33325,12466526.081605624
33326,7036875.786411536
33327,6416600.748226572
33328,6730869.115295773
33329,9385028.455062386
33330,3680170.905345278
33331,19174819.903966762
33332,4531267.629123403
33333,10897971.993061757
33334,5539489.307201364
33335,11616154.616129637
33336,8088116.126257291
33337,3737606.0083245146
33338,9377905.952058204
33339,6116338.933112925
33340,7410035.095499835
33341,7634890.960325602
33342,23065674.81187254
33343,6654418.437761463
33344,5054267.81434039
33345,6216619.778627552
33346,13972688.686498528
33347,15014476.813130647
33348,6056776.817152485
33349,5478612.147216152
33350,4856432.657325629
33351,9769267.697394937
33352,5416540.77746539
33353,6216165.17848262
33354,5543456.815977056
33355,4838837.284308175
33356,7081677.9273128025
33357,8820562.112382878
33358,2747938.9025094076
33359,9657015.639810966
33360,4266755.572974056
33361,9395436.110950828
33362,3457459.574797755
33363,6198724.842844229
33364,4664606.19620205
33365,8403230.33282983
33366,12817433.512461184
33367,5726340.326536395
33368,9405325.094162272
33369,8005974.319439873
33370,5157643.467606762
33371,6346858.82672302
33372,4910042.804562608
33373,6009552.960943522
33374,6066455.864683558
33375,5878962.02924158
33376,5517554.965537444
33377,7193345.889439499
33378,24072268.460977823
33379,5424086.7274136115
33380,6703189.652206153
33381,6242722.2250671
33382,4205204.344944517
33383,6021108.773985218
33384,8145235.537989596
33385,2588137.267053905
33386,12887966.910172053
33387,7179117.383191705
33388,8061564.333237775
33389,4349092.348419773
33390,6251897.353290094
33391,5473264.136272992
33392,13037827.269969238
33393,7360611.0058189
33394,5902613.808304863
33395,9421493.079156488
33396,7418969.645073755
33397,6476034.330915026
33398,5524981.608938303
33399,9695385.314013954
33400,17308494.375126295
33401,10946869.048530433
33402,3617637.8569017053
33403,6489447.7047389755
33404,9638653.532104006
33405,9051072.46202078
33406,5526734.852033723
33407,6942933.027307171
33408,9866367.642295416
33409,11179136.499484554
33410,6970676.561511604
33411,5806857.017748142
33412,9582308.11222722
33413,5686312.454178903
33414,7572180.880622916
33415,18102221.972035572
33416,10888030.93534889
33417,6614023.144091349
33418,7653576.749508327
33419,7601255.588490845
33420,10678004.958855461
33421,8482255.357813913
33422,8004839.309358348
33423,3151329.422881294
33424,7496560.7941083815
33425,6709826.108937355
33426,6859461.820010921
33427,16108030.966515657
33428,4488873.507957947
33429,4327272.900752617
33430,4503516.11045436
33431,4163821.592252273
33432,4773525.31507072
33433,5600120.347073618
33434,5376572.468840031
33435,7832720.298066689
33436,5953065.779828846
33437,5118836.585991528
33438,5011748.242122149
33439,4083938.614517867
33440,5579362.13289219
33441,5029159.890472903
33442,8782764.172303034
33443,6524869.385004512
33444,13031714.377539542
33445,4415478.93626767
33446,7774547.106101671
33447,4163962.4176779613
33448,7606844.179051312
33449,11522775.582910797
33450,5587274.515149759
33451,13463308.407058254
33452,8821806.962659948
33453,5014993.080530151
33454,5798822.467985389
33455,6525639.305674065
33456,5938303.367170404
33457,5386210.727302706
33458,4202591.401810194
33459,16943754.853988282
33460,10462290.442279382
33461,11163913.432752598
33462,8364350.453328205
33463,4899594.414583987
33464,14278712.78425555
33465,5098945.70354126
33466,3615740.4819112346
33467,5559202.889587954
33468,3697288.9236410344
33469,10803913.020230751
33470,6527409.064887746
33471,2222522.98287905
33472,9096452.25068699
33473,7242480.735506985
33474,4534470.781648675
33475,3630022.1048604073
33476,5626085.38025661
33477,7864069.35273028
33478,6497784.779312043
33479,10521324.010171328
33480,7137775.315838469
33481,7055178.533613309
33482,4742641.804328627
33483,7809400.604487363
33484,6161657.873597529
33485,14122231.70397177
33486,11787265.433204606
33487,5469935.622948226
33488,12453887.748054704
33489,10923526.80576934
33490,12523947.861739844
33491,7362048.74154474
33492,6722682.608556399
33493,6942349.09773423
33494,6448984.425813361
33495,9916646.861013915
33496,7769300.691193301
33497,7942398.43693826
33498,7693805.434141563
33499,7333037.961481891
33500,6302787.216889858
33501,9251092.809086613
33502,5492590.731982664
33503,9500839.636714451
33504,10908982.545852538
33505,6399463.219015067
33506,9501163.168732736
33507,7023372.957207039
33508,5164641.7218408715
33509,5385047.768301842
33510,8492475.093650576
33511,6745660.13637495
33512,5424649.564640911
33513,15186182.063908596
33514,4411581.534826811
33515,4310522.695145199
33516,4525334.538165343
33517,8639327.009602534
33518,7117500.344035026
33519,6589014.67888118
33520,5418074.742280793
33521,7224648.567568369
33522,4346379.481339374
33523,6221477.58066565
33524,5988850.174000053
33525,7746843.950746374
33526,8971937.354906805
33527,6287176.147971121
33528,6051393.834271923
33529,4273137.082346429
33530,5568561.337060516
33531,5361535.059275728
33532,4716170.750700365
33533,6801851.622816103
33534,4249245.254423094
33535,9001943.057196766
33536,7667494.476701307
33537,3544827.5566192493
33538,7725042.603137707
33539,8170832.80231702
33540,11527191.608496446
33541,11811165.384261966
33542,19350541.8560661
33543,10225212.347936608
33544,5677234.156552862
33545,7772238.21516066
33546,5401099.91133086
33547,7152219.740177654
33548,7470965.350115649
33549,9717506.87380251
33550,12618287.701913401
33551,7013207.099536491
33552,6722951.939321409
33553,4883960.1511275545
33554,8389035.181239944
33555,15078536.707832292
33556,4828773.299100185
33557,9374214.75864096
33558,28527082.528608456
33559,8695871.56802009
33560,5013870.630955562
33561,2284281.788439
33562,6362501.092569392
33563,6452013.485642652
33564,5380341.500020113
33565,5243015.029074587
33566,8403164.043647256
33567,8840490.984365312
33568,1976379.8246032565
33569,5482121.544298278
33570,9898468.889000513
33571,2869776.780517514
33572,7253789.797079848
33573,3830003.407625896
33574,7120915.623899296
33575,5423294.450889868
33576,4379224.578975528
33577,9154916.895719565
33578,10014798.103224684
33579,9243689.94282389
33580,8093418.043685019
33581,7154597.293065691
33582,8006482.1292665675
33583,4640848.140443043
33584,4330698.347698843
33585,4777309.592811329
33586,5102292.401248947
33587,5524173.886596018
33588,9820068.584516574
33589,7849735.888304122
